,0
5797,7
5798,18
5799,46
5800,18
5801,17
5802,23
5803,14
5804,31
5805,21
5806,13
5807,12
5808,15
5809,18
5810,16
5811,23
5812,6
5813,16
5814,18
5815,31
5816,26
5817,21
5818,35
5819,35
5820,19
5821,10
5822,10
5823,14
5824,16
5825,21
5826,19
5827,14
5828,17
5829,19
5830,13
5831,3
5832,26
5833,14
5834,7
5835,28
5836,5
5837,32
5838,22
5839,29
5840,19
5841,3
5842,3
5843,17
5844,23
5845,5
5846,25
5847,23
5848,17
5849,40
5850,31
5851,1
5852,14
5853,30
5854,35
5855,18
5856,15
5857,15
5858,27
5859,6
5860,32
5861,21
5862,34
5863,20
5864,25
5865,23
5866,38
5867,12
5868,4
5869,48
5870,25
5871,41
5872,29
5873,4
5874,30
5875,40
5876,32
5877,16
5878,12
5879,27
5880,34
5881,36
5882,15
5883,11
5884,5
5885,5
5886,5
5887,35
5888,16
5889,36
5890,4
5891,3
5892,20
5893,36
5894,26
5895,7
5896,7
5897,11
5898,51
5899,9
5900,13
5901,38
5902,60
5903,44
5904,31
5905,42
5906,11
5907,31
5908,35
5909,43
5910,45
5911,31
5912,33
5913,29
5914,30
5915,14
5916,25
5917,32
5918,38
5919,14
5920,12
5921,28
5922,23
5923,9
5924,1
5925,29
5926,38
5927,57
5928,14
5929,29
5930,47
5931,41
5932,16
5933,32
5934,45
5935,23
5936,8
5937,42
5938,29
5939,23
5940,20
5941,50
5942,16
5943,28
5944,36
5945,44
5946,55
5947,25
5948,9
5949,54
5950,26
5951,52
5952,23
5953,18
5954,11
5955,50
5956,61
5957,22
5958,23
5959,52
5960,39
5961,18
5962,8
5963,14
5964,28
5965,56
5966,27
5967,16
5968,2
5969,49
5970,14
5971,10
5972,20
5973,35
5974,16
5975,13
5976,31
5977,36
5978,57
5979,42
5980,12
5981,15
5982,49
5983,49
5984,44
5985,50
5986,60
5987,20
5988,13
5989,25
5990,26
5991,6
5992,3
5993,1
5994,22
5995,35
5996,3
5997,28
5998,53
5999,23
6000,28
6001,45
6002,12
6003,17
6004,53
6005,59
6006,3
6007,33
6008,4
6009,19
6010,12
6011,37
6012,54
6013,7
6014,40
6015,4
6016,23
6017,19
6018,11
6019,1
6020,30
6021,23
6022,43
6023,60
6024,20
6025,28
6026,45
6027,25
6028,33
6029,3
6030,4
6031,15
6032,13
6033,32
6034,27
6035,5
6036,51
6037,24
6038,19
6039,7
6040,37
6041,27
6042,2
6043,32
6044,14
6045,11
6046,26
6047,31
6048,28
6049,15
6050,7
6051,25
6052,18
6053,12
6054,44
6055,15
6056,14
6057,10
6058,27
6059,20
6060,33
6061,16
6062,22
6063,19
6064,12
6065,19
6066,11
6067,20
6068,31
6069,11
6070,24
6071,19
6072,24
6073,16
6074,13
6075,44
6076,5
6077,15
6078,13
6079,27
6080,10
6081,23
6082,18
6083,19
6084,10
6085,26
6086,33
6087,26
6088,15
6089,15
6090,39
6091,46
6092,10
6093,49
6094,40
6095,3
6096,36
6097,13
6098,10
6099,45
6100,34
6101,37
6102,39
6103,8
6104,15
6105,7
6106,20
6107,24
6108,17
6109,40
6110,41
6111,15
6112,14
6113,47
6114,19
6115,22
6116,12
6117,14
6118,21
6119,6
6120,7
6121,25
6122,6
6123,34
6124,6
6125,9
6126,15
6127,25
6128,63
6129,40
6130,36
6131,18
6132,48
6133,14
6134,50
6135,12
6136,47
6137,20
6138,14
6139,16
6140,12
6141,3
6142,3
6143,11
6144,25
6145,7
6146,17
6147,14
6148,30
6149,4
6150,16
6151,3
6152,11
6153,16
6154,24
6155,37
6156,25
6157,2
6158,4
6159,30
6160,17
6161,23
6162,12
6163,20
6164,8
6165,22
6166,25
6167,22
6168,27
6169,22
6170,10
6171,25
6172,25
6173,18
6174,27
6175,40
6176,24
6177,29
6178,24
6179,12
6180,7
6181,22
6182,17
6183,12
6184,32
6185,10
6186,4
6187,16
6188,15
6189,4
6190,4
6191,4
6192,14
6193,24
6194,25
6195,29
6196,6
6197,26
6198,1
6199,13
6200,18
6201,8
6202,42
6203,14
6204,35
6205,21
6206,22
6207,5
6208,4
6209,20
6210,30
6211,4
6212,13
6213,20
6214,21
6215,12
6216,8
6217,14
6218,2
6219,5
6220,23
6221,19
6222,5
6223,24
6224,4
6225,14
6226,23
6227,18
6228,7
6229,6
6230,7
6231,18
6232,3
6233,25
6234,18
6235,4
6236,12
6237,24
6238,7
6239,16
6240,17
6241,2
6242,13
6243,16
6244,16
6245,31
6246,17
6247,29
6248,5
6249,5
6250,4
6251,4
6252,18
6253,13
6254,6
6255,6
6256,16
6257,15
6258,29
6259,47
6260,21
6261,10
6262,10
6263,4
6264,30
6265,1
6266,19
6267,10
6268,29
6269,12
6270,8
6271,8
6272,29
6273,16
6274,21
6275,16
6276,14
6277,2
6278,13
6279,13
6280,22
6281,1
6282,13
6283,42
6284,19
6285,37
6286,8
6287,13
6288,4
6289,9
6290,4
6291,6
6292,11
6293,19
6294,28
6295,33
6296,13
6297,39
6298,11
6299,4
6300,7
6301,14
6302,16
6303,15
6304,29
6305,7
6306,31
6307,24
6308,4
6309,23
6310,20
6311,28
6312,21
6313,19
6314,15
6315,10
6316,3
6317,1
6318,1
6319,38
6320,19
6321,30
6322,32
6323,12
6324,34
6325,9
6326,36
6327,11
6328,14
6329,4
6330,5
6331,25
6332,21
6333,13
6334,11
6335,20
6336,2
6337,17
6338,19
6339,22
6340,2
6341,41
6342,1
6343,8
6344,21
6345,7
6346,21
6347,38
6348,13
6349,2
6350,31
6351,14
6352,12
6353,25
6354,8
6355,11
6356,5
6357,31
6358,9
6359,21
6360,2
6361,36
6362,15
6363,21
6364,4
6365,4
6366,2
6367,8
6368,37
6369,20
6370,31
6371,24
6372,5
6373,43
6374,21
6375,15
6376,29
6377,16
6378,14
6379,1
6380,34
6381,16
6382,23
6383,41
6384,22
6385,12
6386,7
6387,2
6388,9
6389,2
6390,33
6391,1
6392,24
6393,24
6394,19
6395,41
6396,28
6397,5
6398,22
6399,22
6400,25
6401,30
6402,26
6403,5
6404,13
6405,33
6406,3
6407,43
6408,6
6409,44
6410,14
6411,2
6412,1
6413,7
6414,36
6415,49
6416,29
6417,21
6418,10
6419,7
6420,19
6421,36
6422,25
6423,3
6424,40
6425,7
6426,41
6427,25
6428,13
6429,12
6430,10
6431,24
6432,46
6433,17
6434,7
6435,14
6436,27
6437,25
6438,21
6439,13
6440,4
6441,32
6442,4
6443,4
6444,6
6445,39
6446,21
6447,25
6448,9
6449,25
6450,14
6451,17
6452,14
6453,31
6454,10
6455,13
6456,16
6457,15
6458,19
6459,10
6460,20
6461,21
6462,25
6463,7
6464,18
6465,16
6466,1
6467,46
6468,10
6469,24
6470,19
6471,6
6472,19
6473,14
6474,39
6475,6
6476,9
6477,1
6478,3
6479,18
6480,5
6481,6
6482,18
6483,31
6484,21
6485,21
6486,23
6487,29
6488,22
6489,30
6490,18
6491,15
6492,8
6493,27
6494,24
6495,20
6496,20
6497,1
6498,7
6499,11
6500,9
6501,12
6502,12
6503,14
6504,27
6505,1
6506,2
6507,28
6508,16
6509,7
6510,30
6511,36
6512,10
6513,21
6514,37
6515,33
6516,20
6517,35
6518,38
6519,47
6520,11
6521,23
6522,56
6523,16
6524,21
6525,37
6526,15
6527,28
6528,13
6529,25
6530,15
6531,36
6532,16
6533,40
6534,6
6535,16
6536,34
6537,37
6538,4
6539,21
6540,32
6541,36
6542,30
6543,24
6544,52
6545,25
6546,7
6547,27
6548,10
6549,5
6550,28
6551,35
6552,28
6553,2
6554,18
6555,23
6556,23
6557,52
6558,44
6559,14
6560,19
6561,27
6562,47
6563,22
6564,44
6565,27
6566,25
6567,20
6568,38
6569,11
6570,41
6571,21
6572,22
6573,7
6574,31
6575,6
6576,39
6577,27
6578,48
6579,36
6580,37
6581,23
6582,14
6583,16
6584,33
6585,8
6586,31
6587,20
6588,18
6589,11
6590,30
6591,19
6592,21
6593,13
6594,26
6595,23
6596,23
6597,19
6598,27
6599,13
6600,17
6601,16
6602,34
6603,31
6604,46
6605,30
6606,41
6607,21
6608,10
6609,25
6610,23
6611,18
6612,35
6613,49
6614,28
6615,17
6616,18
6617,21
6618,15
6619,44
6620,28
6621,35
6622,29
6623,29
6624,14
6625,13
6626,27
6627,42
6628,28
6629,3
6630,22
6631,13
6632,15
6633,13
6634,13
6635,54
6636,16
6637,29
6638,45
6639,35
6640,47
6641,31
6642,17
6643,39
6644,22
6645,16
6646,37
6647,31
6648,27
6649,37
6650,23
6651,45
6652,10
6653,9
6654,12
6655,45
6656,45
6657,28
6658,52
6659,34
6660,54
6661,12
6662,17
6663,26
6664,50
6665,27
6666,30
6667,23
6668,39
6669,43
6670,31
6671,19
6672,16
6673,31
6674,18
6675,9
6676,23
6677,25
6678,58
6679,33
6680,22
6681,24
6682,45
6683,59
6684,36
6685,23
6686,38
6687,26
6688,31
6689,18
6690,35
6691,46
6692,15
6693,16
6694,27
6695,24
6696,40
6697,17
6698,13
6699,29
6700,23
6701,28
6702,49
6703,39
6704,1
6705,13
6706,32
6707,21
6708,29
6709,29
6710,53
6711,37
6712,41
6713,29
6714,40
6715,45
6716,16
6717,11
6718,32
6719,49
6720,33
6721,46
6722,27
6723,16
6724,40
6725,33
6726,36
6727,32
6728,22
6729,46
6730,47
6731,28
6732,33
6733,20
6734,34
6735,19
6736,35
6737,29
6738,57
6739,18
6740,26
6741,50
6742,30
6743,19
6744,51
6745,43
6746,13
6747,20
6748,19
6749,40
6750,36
6751,36
6752,9
6753,44
6754,26
6755,32
6756,34
6757,40
6758,28
6759,37
6760,20
6761,31
6762,38
6763,28
6764,27
6765,18
6766,20
6767,21
6768,29
6769,10
6770,40
6771,53
6772,57
6773,26
6774,26
6775,51
6776,31
6777,41
6778,49
6779,48
6780,30
6781,31
6782,21
6783,60
6784,52
6785,19
6786,46
6787,34
6788,20
6789,7
6790,21
6791,51
6792,40
6793,30
6794,3
6795,29
6796,48
6797,18
6798,16
6799,33
6800,24
6801,20
6802,52
6803,37
6804,51
6805,18
6806,37
6807,6
6808,45
6809,48
6810,19
6811,14
6812,52
6813,26
6814,30
6815,34
6816,41
6817,19
6818,47
6819,32
6820,43
6821,34
6822,26
6823,28
6824,9
6825,33
6826,33
6827,47
6828,27
6829,38
6830,42
6831,27
6832,24
6833,45
6834,24
6835,27
6836,23
6837,38
6838,37
6839,40
6840,31
6841,39
6842,45
6843,26
6844,14
6845,33
6846,7
6847,22
6848,38
6849,27
6850,49
6851,22
6852,47
6853,21
6854,43
6855,19
6856,43
6857,40
6858,9
6859,17
6860,18
6861,26
6862,10
6863,29
6864,23
6865,6
6866,50
6867,35
6868,40
6869,45
6870,32
6871,24
6872,22
6873,29
6874,48
6875,33
6876,16
6877,22
6878,17
6879,8
6880,31
6881,25
6882,23
6883,3
6884,24
6885,25
6886,18
6887,29
6888,19
6889,17
6890,32
6891,46
6892,20
6893,35
6894,34
6895,19
6896,15
6897,43
6898,36
6899,31
6900,56
6901,47
6902,28
6903,9
6904,58
6905,41
6906,23
6907,27
6908,6
6909,24
6910,7
6911,13
6912,43
6913,37
6914,9
6915,61
6916,1
6917,20
6918,15
6919,43
6920,20
6921,22
6922,7
6923,22
6924,4
6925,15
6926,24
6927,14
6928,26
6929,34
6930,30
6931,22
6932,16
6933,13
6934,12
6935,10
6936,9
6937,9
6938,11
6939,16
6940,4
6941,30
6942,19
6943,9
6944,25
6945,1
6946,15
6947,14
6948,25
6949,10
6950,21
6951,58
6952,21
6953,23
6954,39
6955,23
6956,2
6957,22
6958,23
6959,22
6960,33
6961,2
6962,18
6963,29
6964,15
6965,31
6966,39
6967,31
6968,23
6969,15
6970,21
6971,65
6972,6
6973,2
6974,7
6975,6
6976,15
6977,6
6978,22
6979,26
6980,16
6981,29
6982,1
6983,1
6984,22
6985,6
6986,19
6987,11
6988,34
6989,25
6990,23
6991,12
6992,25
6993,14
6994,19
6995,28
6996,21
6997,27
6998,1
6999,5
7000,17
7001,15
7002,2
7003,1
7004,24
7005,7
7006,46
7007,4
7008,4
7009,23
7010,4
7011,19
7012,19
7013,5
7014,27
7015,28
7016,23
7017,14
7018,30
7019,29
7020,26
7021,12
7022,3
7023,11
7024,28
7025,7
7026,32
7027,6
7028,24
7029,13
7030,19
7031,19
7032,24
7033,20
7034,40
7035,25
7036,50
7037,19
7038,13
7039,5
7040,42
7041,49
7042,12
7043,43
7044,21
7045,32
7046,21
7047,18
7048,30
7049,34
7050,31
7051,6
7052,17
7053,13
7054,10
7055,24
7056,18
7057,27
7058,24
7059,23
7060,8
7061,6
7062,38
7063,7
7064,3
7065,39
7066,7
7067,5
7068,23
7069,2
7070,3
7071,25
7072,6
7073,22
7074,12
7075,1
7076,10
7077,2
7078,4
7079,20
7080,18
7081,11
7082,23
7083,20
7084,24
7085,37
7086,1
7087,13
7088,40
7089,8
7090,15
7091,26
7092,9
7093,34
7094,30
7095,1
7096,1
7097,39
7098,16
7099,19
7100,4
7101,18
7102,17
7103,44
7104,23
7105,22
7106,8
7107,6
7108,4
7109,25
7110,13
7111,7
7112,8
7113,17
7114,12
7115,3
7116,4
7117,3
7118,31
7119,12
7120,23
7121,30
7122,40
7123,5
7124,11
7125,27
7126,37
7127,25
7128,2
7129,4
7130,1
7131,17
7132,13
7133,3
7134,5
7135,7
7136,15
7137,7
7138,22
7139,32
7140,29
7141,11
7142,23
7143,14
7144,42
7145,11
7146,29
7147,10
7148,9
7149,37
7150,11
7151,21
7152,17
7153,2
7154,15
7155,17
7156,16
7157,8
7158,15
7159,31
7160,35
7161,21
7162,18
7163,27
7164,23
7165,8
7166,5
7167,1
7168,16
7169,11
7170,3
7171,10
7172,23
7173,22
7174,21
7175,24
7176,16
7177,32
7178,38
7179,16
7180,25
7181,28
7182,33
7183,16
7184,25
7185,27
7186,12
7187,5
7188,2
7189,24
7190,11
7191,8
7192,9
7193,23
7194,7
7195,6
7196,28
7197,9
7198,53
7199,7
7200,3
7201,17
7202,27
7203,14
7204,43
7205,2
7206,23
7207,30
7208,21
7209,9
7210,25
7211,29
7212,9
7213,6
7214,16
7215,18
7216,9
7217,26
7218,10
7219,5
7220,14
7221,3
7222,15
7223,22
7224,31
7225,13
7226,3
7227,16
7228,20
7229,14
7230,3
7231,5
7232,6
7233,17
7234,1
7235,8
7236,20
7237,36
7238,21
7239,29
7240,19
7241,40
7242,44
7243,15
7244,27
7245,19
7246,43
7247,23
7248,8
7249,28
7250,43
7251,15
7252,7
7253,15
7254,1
7255,12
7256,4
7257,7
7258,21
7259,24
7260,42
7261,10
7262,12
7263,2
7264,8
7265,9
7266,6
7267,24
7268,21
7269,10
7270,19
7271,38
7272,6
7273,8
7274,28
7275,13
7276,16
7277,21
7278,23
7279,7
7280,4
7281,21
7282,7
7283,9
7284,25
7285,43
7286,3
7287,48
7288,18
7289,28
7290,14
7291,17
7292,26
7293,35
7294,15
7295,27
7296,44
7297,32
7298,16
7299,19
7300,35
7301,11
7302,26
7303,17
7304,12
7305,8
7306,14
7307,32
7308,11
7309,24
7310,11
7311,43
7312,10
7313,11
7314,10
7315,20
7316,7
7317,26
7318,19
7319,10
7320,10
7321,9
7322,6
7323,12
7324,1
7325,28
7326,27
7327,14
7328,12
7329,21
7330,37
7331,19
7332,11
7333,18
7334,18
7335,18
7336,4
7337,11
7338,32
7339,41
7340,15
7341,3
7342,13
7343,5
7344,20
7345,10
7346,29
7347,12
7348,23
7349,7
7350,12
7351,18
7352,38
7353,7
7354,19
7355,41
7356,25
7357,1
7358,21
7359,18
7360,35
7361,3
7362,20
7363,17
7364,9
7365,22
7366,2
7367,23
7368,21
7369,13
7370,15
7371,1
7372,29
7373,22
7374,18
7375,18
7376,32
7377,11
7378,22
7379,29
7380,17
7381,5
7382,13
7383,20
7384,23
7385,25
7386,5
7387,11
7388,28
7389,3
7390,1
7391,37
7392,55
7393,26
7394,24
7395,20
7396,43
7397,14
7398,5
7399,50
7400,18
7401,49
7402,39
7403,12
7404,31
7405,31
7406,9
7407,11
7408,21
7409,34
7410,2
7411,19
7412,7
7413,23
7414,2
7415,5
7416,7
7417,20
7418,14
7419,14
7420,13
7421,41
7422,9
7423,31
7424,5
7425,13
7426,16
7427,44
7428,7
7429,53
7430,18
7431,7
7432,32
7433,20
7434,66
7435,14
7436,8
7437,22
7438,15
7439,60
7440,15
7441,15
7442,59
7443,4
7444,10
7445,13
7446,37
7447,18
7448,5
7449,12
7450,12
7451,37
7452,36
7453,7
7454,14
7455,28
7456,17
7457,69
7458,37
7459,8
7460,11
7461,10
7462,6
7463,3
7464,24
7465,10
7466,33
7467,15
7468,12
7469,8
7470,19
7471,10
7472,27
7473,20
7474,4
7475,32
7476,21
7477,3
7478,50
7479,21
7480,16
7481,13
7482,30
7483,9
7484,42
7485,4
7486,36
7487,26
7488,5
7489,17
7490,40
7491,7
7492,22
7493,2
7494,25
7495,13
7496,45
7497,5
7498,7
7499,6
7500,12
7501,6
7502,10
7503,56
7504,2
7505,27
7506,6
7507,16
7508,8
7509,18
7510,12
7511,27
7512,18
7513,7
7514,4
7515,39
7516,16
7517,1
7518,3
7519,22
7520,56
7521,25
7522,39
7523,30
7524,25
7525,27
7526,15
7527,1
7528,39
7529,8
7530,14
7531,17
7532,13
7533,16
7534,59
7535,10
7536,29
7537,11
7538,48
7539,4
7540,3
7541,25
7542,14
7543,21
7544,7
7545,38
7546,29
7547,16
7548,25
7549,41
7550,18
7551,16
7552,1
7553,39
7554,3
7555,2
7556,30
7557,43
7558,45
7559,2
7560,3
7561,25
7562,13
7563,5
7564,11
7565,8
7566,13
7567,3
7568,28
7569,11
7570,13
7571,6
7572,1
7573,13
7574,17
7575,2
7576,7
7577,8
7578,13
7579,16
7580,10
7581,13
7582,44
7583,22
7584,21
7585,13
7586,7
7587,16
7588,5
7589,2
7590,29
7591,7
7592,10
7593,46
7594,28
7595,37
7596,40
7597,15
7598,41
7599,18
7600,27
7601,8
7602,27
7603,9
7604,17
7605,7
7606,38
7607,17
7608,4
7609,9
7610,7
7611,9
7612,14
7613,19
7614,44
7615,36
7616,33
7617,31
7618,29
7619,37
7620,42
7621,6
7622,8
7623,37
7624,24
7625,29
7626,11
7627,45
7628,2
7629,44
7630,8
7631,11
7632,22
7633,39
7634,1
7635,17
7636,9
7637,1
7638,1
7639,53
7640,3
7641,5
7642,4
7643,38
7644,1
7645,11
7646,40
7647,22
7648,23
7649,16
7650,9
7651,52
7652,21
7653,19
7654,22
7655,36
7656,26
7657,21
7658,11
7659,38
7660,17
7661,10
7662,7
7663,21
7664,19
7665,7
7666,38
7667,19
7668,14
7669,20
7670,29
7671,29
7672,24
7673,26
7674,17
7675,34
7676,8
7677,26
7678,45
7679,39
7680,10
7681,23
7682,3
7683,38
7684,21
7685,27
7686,47
7687,23
7688,12
7689,57
7690,57
7691,7
7692,6
7693,7
7694,38
7695,38
7696,33
7697,24
7698,26
7699,25
7700,22
7701,51
7702,16
7703,19
7704,22
7705,36
7706,26
7707,34
7708,22
7709,13
7710,13
7711,14
7712,41
7713,10
7714,24
7715,37
7716,6
7717,36
7718,38
7719,8
7720,32
7721,18
7722,28
7723,20
7724,14
7725,14
7726,8
7727,18
7728,26
7729,24
7730,6
7731,23
7732,25
7733,26
7734,8
7735,7
7736,14
7737,32
7738,30
7739,16
7740,11
7741,16
7742,14
7743,21
7744,42
7745,18
7746,8
7747,29
7748,23
7749,12
7750,11
7751,14
7752,12
7753,22
7754,22
7755,4
7756,12
7757,18
7758,31
7759,1
7760,15
7761,43
7762,1
7763,1
7764,1
7765,31
7766,28
7767,9
7768,24
7769,13
7770,19
7771,40
7772,3
7773,9
7774,55
7775,22
7776,3
7777,14
7778,15
7779,42
7780,20
7781,37
7782,11
7783,24
7784,1
7785,7
7786,14
7787,21
7788,22
7789,3
7790,22
7791,19
7792,38
7793,43
7794,43
7795,25
7796,36
7797,33
7798,4
7799,41
7800,13
7801,38
7802,18
7803,10
7804,20
7805,11
7806,13
7807,41
7808,20
7809,1
7810,18
7811,19
7812,50
7813,7
7814,29
7815,3
7816,42
7817,23
7818,9
7819,4
7820,17
7821,6
7822,16
7823,4
7824,12
7825,31
7826,30
7827,19
7828,15
7829,18
7830,12
7831,2
7832,31
7833,3
7834,25
7835,14
7836,8
7837,10
7838,5
7839,13
7840,26
7841,15
7842,4
7843,46
7844,44
7845,23
7846,38
7847,43
7848,24
7849,11
7850,37
7851,6
7852,26
7853,46
7854,25
7855,11
7856,13
7857,43
7858,4
7859,21
7860,5
7861,33
7862,25
7863,12
7864,1
7865,21
7866,5
7867,45
7868,23
7869,43
7870,42
7871,1
7872,5
7873,29
7874,24
7875,19
7876,34
7877,20
7878,7
7879,16
7880,15
7881,28
7882,3
7883,19
7884,7
7885,9
7886,11
7887,32
7888,32
7889,43
7890,15
7891,1
7892,19
7893,29
7894,27
7895,7
7896,23
7897,27
7898,14
7899,3
7900,19
7901,30
7902,19
7903,43
7904,19
7905,35
7906,20
7907,11
7908,27
7909,21
7910,23
7911,20
7912,3
7913,11
7914,17
7915,13
7916,8
7917,30
7918,42
7919,10
7920,18
7921,19
7922,6
7923,7
7924,56
7925,23
7926,31
7927,16
7928,23
7929,4
7930,32
7931,25
7932,10
7933,19
7934,36
7935,26
7936,1
7937,24
7938,26
7939,25
7940,19
7941,4
7942,19
7943,15
7944,18
7945,21
7946,27
7947,14
7948,12
7949,17
7950,18
7951,28
7952,15
7953,2
7954,9
7955,5
7956,18
7957,15
7958,37
7959,19
7960,5
7961,38
7962,17
7963,22
7964,28
7965,29
7966,22
7967,11
7968,15
7969,28
7970,28
7971,39
7972,17
7973,9
7974,10
7975,23
7976,20
7977,36
7978,29
7979,10
7980,2
7981,5
7982,30
7983,27
7984,25
7985,7
7986,45
7987,40
7988,32
7989,44
7990,8
7991,22
7992,7
7993,10
7994,27
7995,34
7996,17
7997,52
7998,14
7999,40
8000,11
8001,9
8002,12
8003,35
8004,16
8005,6
8006,7
8007,15
8008,36
8009,17
8010,3
8011,27
8012,17
8013,30
8014,11
8015,33
8016,53
8017,16
8018,9
8019,22
8020,15
8021,12
8022,34
8023,21
8024,9
8025,9
8026,31
8027,31
8028,45
8029,19
8030,13
8031,42
8032,30
8033,3
8034,22
8035,17
8036,26
8037,24
8038,4
8039,36
8040,38
8041,13
8042,7
8043,11
8044,5
8045,46
8046,21
8047,25
8048,3
8049,22
8050,30
8051,29
8052,21
8053,11
8054,6
8055,12
8056,25
8057,48
8058,42
8059,51
8060,27
8061,3
8062,6
8063,1
8064,24
8065,8
8066,7
8067,9
8068,16
8069,17
8070,11
8071,16
8072,20
8073,5
8074,29
8075,1
8076,50
8077,24
8078,31
8079,40
8080,2
8081,23
8082,19
8083,19
8084,27
8085,24
8086,48
8087,1
8088,59
8089,66
8090,30
8091,26
8092,53
8093,32
8094,21
8095,33
8096,40
8097,34
8098,1
8099,14
8100,55
8101,21
8102,5
8103,5
8104,27
8105,42
8106,2
8107,5
8108,11
8109,18
8110,10
8111,23
8112,43
8113,20
8114,8
8115,18
8116,19
8117,30
8118,30
8119,5
8120,23
8121,22
8122,4
8123,8
8124,6
8125,1
8126,10
8127,4
8128,1
8129,16
8130,7
8131,16
8132,26
8133,4
8134,13
8135,27
8136,17
8137,15
8138,11
8139,6
8140,5
8141,16
8142,11
8143,26
8144,2
8145,15
8146,13
8147,25
8148,25
8149,23
8150,41
8151,21
8152,26
8153,23
8154,37
8155,6
8156,24
8157,13
8158,14
8159,10
8160,14
8161,2
8162,4
8163,6
8164,21
8165,21
8166,32
8167,49
8168,16
8169,3
8170,3
8171,13
8172,24
8173,60
8174,20
8175,20
8176,23
8177,10
8178,29
8179,42
8180,45
8181,11
8182,13
8183,18
8184,12
8185,20
8186,19
8187,48
8188,34
8189,21
8190,17
8191,13
8192,8
8193,31
8194,63
8195,1
8196,27
8197,15
8198,49
8199,16
8200,1
8201,19
8202,23
8203,26
8204,4
8205,8
8206,14
8207,15
8208,24
8209,33
8210,44
8211,27
8212,16
8213,14
8214,36
8215,44
8216,26
8217,9
8218,4
8219,46
8220,23
8221,13
8222,24
8223,44
8224,2
8225,11
8226,6
8227,33
8228,28
8229,11
8230,7
8231,16
8232,8
8233,12
8234,23
8235,4
8236,13
8237,46
8238,18
8239,22
8240,4
8241,16
8242,38
8243,3
8244,28
8245,35
8246,25
8247,33
8248,20
8249,45
8250,2
8251,11
8252,6
8253,28
8254,21
8255,41
8256,3
8257,6
8258,8
8259,5
8260,37
8261,15
8262,7
8263,12
8264,40
8265,20
8266,26
8267,12
8268,24
8269,34
8270,30
8271,28
8272,17
8273,32
8274,13
8275,36
8276,1
8277,25
8278,22
8279,6
8280,27
8281,30
8282,28
8283,28
8284,33
8285,1
8286,8
8287,33
8288,5
8289,41
8290,26
8291,20
8292,14
8293,32
8294,46
8295,4
8296,13
8297,29
8298,36
8299,1
8300,16
8301,4
8302,36
8303,19
8304,6
8305,19
8306,9
8307,44
8308,6
8309,21
8310,35
8311,28
8312,20
8313,1
8314,5
8315,18
8316,32
8317,17
8318,20
8319,18
8320,16
8321,36
8322,22
8323,44
8324,21
8325,5
8326,27
8327,14
8328,48
8329,8
8330,46
8331,21
8332,38
8333,7
8334,16
8335,48
8336,29
8337,14
8338,35
8339,38
8340,33
8341,29
8342,29
8343,1
8344,31
8345,15
8346,45
8347,10
8348,47
8349,40
8350,10
8351,31
8352,38
8353,18
8354,4
8355,22
8356,25
8357,15
8358,6
8359,38
8360,20
8361,20
8362,29
8363,36
8364,34
8365,49
8366,23
8367,41
8368,24
8369,3
8370,30
8371,34
8372,1
8373,31
8374,30
8375,30
8376,28
8377,27
8378,20
8379,29
8380,20
8381,34
8382,49
8383,28
8384,39
8385,8
8386,42
8387,23
8388,31
8389,39
8390,29
8391,30
8392,26
8393,24
8394,23
8395,21
8396,31
8397,38
8398,46
8399,25
8400,42
8401,32
8402,63
8403,46
8404,42
8405,52
8406,27
8407,7
8408,32
8409,34
8410,40
8411,29
8412,27
8413,27
8414,57
8415,29
8416,21
8417,22
8418,8
8419,28
8420,38
8421,28
8422,43
8423,39
8424,12
8425,20
8426,67
8427,42
8428,6
8429,28
8430,28
8431,32
8432,33
8433,56
8434,25
8435,51
8436,67
8437,24
8438,49
8439,27
8440,30
8441,43
8442,34
8443,38
8444,44
8445,38
8446,46
8447,24
8448,42
8449,29
8450,21
8451,4
8452,22
8453,2
8454,47
8455,12
8456,11
8457,33
8458,34
8459,26
8460,34
8461,17
8462,31
8463,26
8464,52
8465,23
8466,6
8467,32
8468,7
8469,19
8470,22
8471,22
8472,37
8473,21
8474,18
8475,34
8476,23
8477,23
8478,36
8479,20
8480,23
8481,4
8482,11
8483,21
8484,32
8485,14
8486,25
8487,12
8488,32
8489,9
8490,12
8491,26
8492,21
8493,15
8494,36
8495,7
8496,21
8497,5
8498,10
8499,2
8500,6
8501,10
8502,26
8503,48
8504,3
8505,47
8506,28
8507,40
8508,11
8509,20
8510,43
8511,5
8512,28
8513,43
8514,9
8515,14
8516,3
8517,10
8518,31
8519,4
8520,32
8521,30
8522,24
8523,4
8524,21
8525,11
8526,10
8527,16
8528,24
8529,16
8530,37
8531,31
8532,8
8533,22
8534,14
8535,19
8536,25
8537,26
8538,17
8539,16
8540,27
8541,46
8542,45
8543,5
8544,21
8545,24
8546,22
8547,14
8548,33
8549,13
8550,23
8551,26
8552,13
8553,23
8554,39
8555,3
8556,12
8557,23
8558,38
8559,10
8560,14
8561,13
8562,4
8563,19
8564,20
8565,14
8566,55
8567,28
8568,24
8569,42
8570,32
8571,33
8572,20
8573,18
8574,37
8575,22
8576,30
8577,37
8578,30
8579,12
8580,41
8581,8
8582,12
8583,20
8584,19
8585,6
8586,21
8587,34
8588,4
8589,29
8590,24
8591,23
8592,26
8593,3
8594,18
8595,14
